Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,2795.64,2804.78,9.140000000000327,일본 영화사에서 가장 좀 급진적이고 아티스틱한 영화를 만들었던 오시마 나기사 감독의 이 작품인데요.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2804.94,2823.29,18.34999999999991,예를 들면 감각의 제국이나 이런 작품 만드셨던 감독님인데 36년 칸 영화제의 경쟁 부문에 초청이 됐던 이 전장의 크리스마스 데이비드 보이 류이치 사카모토 기타노 다케시 등이 출연했던 이 글로벌 프로젝트가,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2823.27,2829.6,6.329999999999927,한국에서는 리마스터링 버전으로 처음 공식 개봉을 하게 됐어요.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2829.84,2831.16,1.319999999999709,신작이네요 한국에서는.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2831.18,2832.06,0.8800000000001091,신작이죠.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2832.08,2847.18,15.099999999999907,특히 얼마 전에 유명을 달리한 많은 분들이 사랑하시는 류이치 사카모토의 대표곡 메리 크리스마스 미스터 랜슨 같은 이 곡이 삽입된 영화로도 진짜 유명하잖아요.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2847.16,2864.7,17.539999999999964,"극장에서 이 음악, 사카모토리치의 이 음악을 들으면서 과거의 지금도 세상을 떠난 데이비보이의 젊은 시절의 얼굴을 보는 이게 되게 좀 뭐랄까 판타지 같은 느낌을 주더라고요.",SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2864.68,2875.07,10.390000000000327,사실 이 작품은 아마 전 세계에서 가장 역사상 가장 아름다운 키스씬이 탄생했다라고 얘기가 될 만한 이런 작품이고요.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2875.09,2887.35,12.259999999999764,41년 만에 소환된 이 전장의 크리스마스 극장에서 꼭 이 레전드 스타들의 명작을 관람하셨으면 좋겠다는 생각도 들었습니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2887.33,2891.35,4.019999999999982,네 그렇다면 이번 주 고난도 퀴즈 정답 또 공개해 볼까요?,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2891.37,2894.45,3.0799999999999272,네 정답은 3번 히든페이스입니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2894.47,2896.62,2.150000000000091,3번 히든페이스였군요.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2896.66,2900.44,3.7800000000002,당첨자 명단은 시내타운 홈페이지 선곡표에 하단에 올려 두겠습니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2900.46,2902.42,1.9600000000000364,오늘 유독 짧은 것 같네요.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2902.86,2904.95,2.0899999999996908,다음 주도 또 좋은 소식 기다리고 있겠습니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2905.65,2908.11,2.4600000000000364,네 다음 주에 뵙겠습니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,GUEST
speech,2908.13,2908.39,0.2599999999997635,네 고맙습니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2908.41,2911.71,3.300000000000182,아까 얘기했던 사카모토리 위치의 대표곡입니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,2911.99,2915.05,3.0600000000004,메리 크리스마스 미스터 로렌스 듣고 우리 다시 만나요.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3066.08,3088.96,22.88000000000011,가마치 마치 너무 맛있지.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3088.98,3089.24,0.2599999999997635,친절하고 맛있는 가마치.,SPEAKER_12:1.00s(1.000),SPEAKER_12,AD
speech,3089.26,3089.4,0.1399999999998726,완벽한 치킨.,SPEAKER_12:1.00s(1.000),SPEAKER_12,AD
speech,3089.42,3089.6,0.1799999999998363,하나 둘 셋 넷.,SPEAKER_12:1.00s(1.000),SPEAKER_12,AD
speech,3089.62,3089.91,0.2899999999999636,가마치 마치 가마치 통닭.,SPEAKER_12:1.00s(1.000),SPEAKER_12,AD
speech,3089.93,3090.07,0.1400000000003274,가마치 마치.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3090.09,3090.32,0.2300000000000182,통닭의 검증을 마치다.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3090.34,3090.49,0.1499999999996362,가마치 통닭.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3090.51,3090.77,0.2599999999997635,고려기부트로 선수 교체.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3090.79,3091.03,0.2400000000002364,매출 축주 성과 축주.,SPEAKER_12:1.00s(1.000),SPEAKER_12,AD
speech,3091.05,3091.25,0.1999999999998181,반성물을 고려하라.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3095.09,3119.9,24.809999999999945,공공기관 우선구매 대상기업 고려기프트 건너오세요 당신의 퇴직연금이 원하던 글로벌한 세계로 내 연금 상품 그대로 중도해지 없이도 실물이 저는 지금이다 수익률이 중요한 퇴직연금은 글로벌 투자하는 연금 미래의셋증권으로,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,3120.37,3147.39,27.019999999999985,안녕하세요 신한 프리미어 모델 김수현입니다,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,3147.96,3151.3,3.340000000000145,여러분께 특별한 자산관리를 소개합니다.,SPEAKER_01:1.00s(1.000),SPEAKER_01,AD
speech,3151.32,3159.66,8.33999999999969,"투자, 법률, 세무, 부동산 각 분야 전문가들이 당신만을 위한 맞춤 솔루션을 찾아드립니다.",SPEAKER_01:1.00s(1.000),SPEAKER_01,AD
speech,3159.68,3160.46,0.7800000000002001,지금 만나보세요.,SPEAKER_01:1.00s(1.000),SPEAKER_01,AD
speech,3161.02,3163.98,2.9600000000000364,자산관리는 신한 프리미어.,SPEAKER_01:1.00s(1.000),SPEAKER_01,AD
speech,3164.0,3165.58,1.5799999999999272,대한민국 지역균형 발전의 미래.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,3166.34,3169.45,3.1099999999996726,태만금 수변 도시가 2025년 모습을 드러냅니다.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,3170.49,3180.42,9.930000000000293,"경제, 문화, 교육, 여가가 어우러지는 새만금 수변 도시는 차별화된 가치를 제공하며 대한민국 미래 도시로 발돋움할 것입니다.",SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,3180.44,3185.41,4.9699999999998,이 광고는 새만금개발공사와 함께합니다.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,3185.43,3195.28,9.850000000000364,대한민국이 가장 좋아하는 1등 라디오 SBS 파워 FM 잠시 후 12시부터 즐거운 오후의 시작 12시엔 주현영이 방송됩니다.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,3200.24,3202.44,2.200000000000273,시내타운에서 준비한 상품입니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3202.72,3222.64,19.920000000000076,"백화점 상품권, 급발진 잡는 지넷에서 한문철 블랙박스, 에스테틱 브랜드 라시댐에서 당 독소 감소 오일, 도드람 양돈 협동조합에서 우리대지 한돈 선물세트, 호신용품은 블랙코브라에서 든든한 호신용 전기충격기, 기억된 향기 줄라이모닝에서 프리미엄 헤어케어세트,",SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3222.62,3247.19,24.570000000000164,뷰티 리추얼 라라클라라에서 엑소존 바이오 니들 크림 피부장벽 개선 비슈띠에서 고보습 기초 3종 세트 모발 케어 명가 나투리아에서 테라틴 워터팩 아름다운 비주얼 아비주 뷰티에서 뷰티 상품권 건강한 아름다움 올린네에서 샴푸와 트리트먼트 세트 부기 고민 해결 부기로우에서 간편 수분 밸런스 칼륨제,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3247.17,3251.76,4.5900000000001455,명품 향기 가득 버블큐브에서 조향사 콜라보 캡슐 세제.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3252.5,3255.65,3.150000000000091,골프 마스크 바벤스미스에서 자외선 차단 마스크.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3256.57,3260.66,4.089999999999691,뷰티 브랜드 방클레오에서 클렌징 오일과 초밀착 쿠션.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3260.68,3264.52,3.8400000000001455,글로벌 클린 뷰티 올릭에서 올릭 그린 선스크린.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3264.54,3268.99,4.449999999999818,행복을 담은 커피 워너빈에서 드립백 커피 세트를 드립니다.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3273.31,3275.27,1.9600000000000364,오늘은 위클리 매거진으로 함께 했죠.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3276.01,3280.42,4.409999999999855,위키드에서 파퓰러 들으시면서 오늘 이 시간 마무리해 볼게요.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3280.52,3282.22,1.699999999999818,우린 내일 11시에 또 만나요.,SPEAKER_14:1.00s(1.000),SPEAKER_14,DJ
speech,3282.64,3296.28,13.640000000000327,오늘도 영화처럼,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,3298.47,3324.54,26.070000000000164,whenever i see someone less fortunate than i and let's face it who isn't less fortunate than i my tender heart tends to start to bleed and when someone needs a makeover i simply have to take over i know i know exactly what they need and even in your case,SPEAKER_04:1.00s(1.000),SPEAKER_04,MUSIC
speech,3325.33,3343.98,18.65000000000009,though it's the toughest case i've yet to face don't worry i'm determined to succeed follow my lead and yes indeed you will,SPEAKER_04:1.00s(1.000),SPEAKER_04,MUSIC
speech,3348.88,3375.39,26.509999999999764,다음 시간에 뵙겠습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,3379.72,3406.05,26.330000000000386,"Don't be offended by my frank analysis Think of it as personality dialysis Now that I've chosen to become a policyster and advisor There's nobody wiser Not when it comes to popular I know I'm not popular And with an assist from me to be who you'll be Instead of dreary who you were, well are There's nothing that can stop you from becoming popular",SPEAKER_04:1.00s(1.000),SPEAKER_04,MUSIC
speech,3419.02,3447.49,28.4699999999998,when i see depressing creatures with unprepossessing features i remind them on their own behalf to think of celebrated heads of state or especially great communicators did they have brains or knowledge don't make me laugh they were popular please it's all about popular go do la la la la,SPEAKER_04:1.00s(1.000),SPEAKER_04,MUSIC
speech,3450.7,3470.11,19.41000000000031,모든 인쇄 가능한 성원에드피아 온라인 주문 간편한 성원에드피아 누구든지 어디서나 쉽고 빠르게 인쇄의 유토피아 성원에드피아 캘린더 주문도 역시 성원에드피아 국민인쇄 성원에드피아,SPEAKER_04:1.00s(1.000),SPEAKER_04,AD
speech,3470.56,3472.44,1.8800000000001087,일하다 건강이 나빠졌나요?,SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,3472.91,3475.37,2.4600000000000364,당신도 직업병일 수 있습니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,3475.39,3484.11,8.720000000000255,나도 모르는 사이 시작된 직업병을 찾기 위해서 나와 일터를 건강하게 만드는 직업병안심센터를 찾아주세요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,3484.89,3490.0,5.110000000000127,문의 1588-6798 고용노동부 직업병안심센터,SPEAKER_13:1.00s(1.000),SPEAKER_13,AD
speech,3490.51,3512.4,21.889999999999876,한국 뮤지컬 어워즈 작품상 수상자 뮤지컬 리지 미국 전역을 충격에 빠뜨린 살인사건이 강렬한 로그막으로 다시 태어났다 사건을 둘러싼 비밀과 진실이 파격적이고 짜릿한 퍼포먼스로 펼쳐진다 대체불가 카타르시스 뮤지컬 리지 12월 1일까지 두산 아트센터에서 두통 참을까?,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,3514.08,3514.76,0.680000000000291,치통 견딜까?,SPEAKER_16:1.00s(1.000),SPEAKER_16,AD
speech,3515.09,3517.06,1.9699999999998,생리통 버틸까?,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,3517.62,3529.69,12.070000000000164,통증 다 잃지 말고 개보린 한 알로 빠르고 말끔하게 한 알로 싹 두통 치통 생리통엔 한 알로 싹 맞다 개보린 삼진제약,SPEAKER_16:1.00s(1.000),SPEAKER_16,AD
speech,3531.93,3536.24,4.309999999999945,이 소리는 더 경기패스 가입자들의 환급금 쌓이는 소리입니다.,SPEAKER_21:1.00s(1.000),SPEAKER_21,AD
speech,3536.26,3538.68,2.419999999999618,그래서 이번 달에도!,SPEAKER_21:1.00s(1.000),SPEAKER_21,AD
speech,3538.7,3538.82,0.1200000000003456,우와!,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,3538.84,3540.89,2.049999999999727,2만 9천 원이나 꽂혔어!,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,3540.91,3543.27,2.3600000000001278,우리 네 식구 환급금 맞추면 8만 원이 넘는데?,SPEAKER_21:1.00s(1.000),SPEAKER_21,AD
speech,3544.39,3545.07,0.680000000000291,이거네!,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,3545.09,3550.56,5.4699999999998,벌써 100만 명이나 쓰는 이유!,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,3550.58,3555.23,4.650000000000091,환급이 무제한 더 경기패스!,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,3555.25,3555.57,0.3200000000001637,고속도로 달리다 사고가 났다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,3555.59,3555.69,0.099999999999909,어떡하지?,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,3555.77,3556.49,0.7199999999997999,쿵쿵대는 내 심장 너무 아파.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,3566.85,3585.66,18.809999999999945,고속도로 사고 시엔 도로 밖으로 무조건 대피 꼭 기억하세요.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,3585.68,3588.84,3.160000000000309,이 캠페인은 한국도로공사와 함께합니다.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,3591.37,3606.07,14.700000000000273,제2의 인생을 향해 숭쏘!,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,3606.09,3609.04,2.949999999999818,콘텐츠가 강한 대학 숭실사이버대학교,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,3610.37,3611.37,1.0,안녕하세요.,SPEAKER_00:1.00s(1.000),SPEAKER_00,AD
speech,3611.51,3612.11,0.599999999999909,유연석입니다.,SPEAKER_00:1.00s(1.000),SPEAKER_00,AD
speech,3612.7,3617.69,4.9900000000002365,여러분의 틈새 시간에 행복을 선물하는 틈만나면이 더욱 큰 웃음으로 돌아왔습니다.,SPEAKER_00:1.00s(1.000),SPEAKER_00,AD
speech,3617.71,3622.56,4.849999999999909,매일 쉼없이 돌아가는 일상의 틈에 두 손 가득 행운을 안겨드릴게요.,SPEAKER_21:1.00s(1.000),SPEAKER_21,AD
speech,3622.58,3627.15,4.570000000000164,SBS 틈만나면은 매주 화요일 밤 10시 20분에 방송됩니다.,SPEAKER_21:1.00s(1.000),SPEAKER_21,AD
